ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Querrey S.,Pouille L.,28,16,1400,2330,7,6,7,6,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Tomic B.,52,40,893,1015,6,7,6,1,6,4,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Berdych T.,Zverev M.,13,32,2690,1167,7,6,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Bedene A.,Mager G.,55,363,848,127,6,7,6,4,3,0,,,,,1,1,Retired
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,Bellucci T.,10,59,3055,821,6,7,6,3,6,4,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Berlocq C.,Haase R.,68,43,746,958,6,3,7,5,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Troicki V.,Napolitano S.,36,181,1110,293,7,6,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Almagro N.,Seppi A.,73,76,703,676,7,6,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Edmund K.,Sousa J.,53,51,878,910,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Mayer F.,Monteiro T.,46,98,928,543,6,4,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Del Potro J.M.,Dimitrov G.,34,11,1125,2900,3,6,6,2,6,3,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/15/17,Masters 1000,Outdoor,Clay,1st Round,3,Harrison R.,Donaldson J.,42,71,963,707,2,6,7,6,6,3,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Cuevas P.,Mannarino A.,23,47,1840,926,6,4,7,6,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Sock J.,Schwartzman D.,14,39,2370,1027,6,4,1,6,7,5,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Zverev A.,Anderson K.,17,63,2300,810,6,4,4,6,6,4,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Paire B.,Mahut N.,44,48,945,925,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Ferrer D.,Lopez F.,30,35,1230,1125,4,6,6,3,6,1,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Carreno Busta P.,Simon G.,21,31,2090,1210,6,3,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Haas T.,Escobedo E.,386,78,115,667,6,0,4,6,7,6,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Dolgopolov A.,20,89,2110,585,6,4,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Goffin D.,Verdasco F.,10,37,3055,1085,3,6,6,3,6,2,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Isner J.,Mayer F.,24,46,1705,928,7,6,7,6,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Bedene A.,2,55,6845,848,7,6,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Berdych T.,Berlocq C.,13,68,2690,746,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Cilic M.,Harrison R.,8,42,3735,963,6,3,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/16/17,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,Murray A.,29,1,1270,10360,6,2,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Nishikori K.,Ferrer D.,9,30,3470,1230,7,5,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,Almagro N.,4,73,5195,703,,3,,,,,,,,,0,,Retired
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Del Potro J.M.,Edmund K.,34,53,1125,878,7,5,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Troicki V.,17,36,2300,1110,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Sock J.,Vesely J.,14,62,2370,815,6,4,3,6,7,6,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Raonic M.,Haas T.,6,386,4180,115,6,4,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Carreno Busta P.,20,21,2110,2090,6,7,6,1,6,4,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Thiem D.,Cuevas P.,7,23,4035,1840,7,6,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Wawrinka S.,Paire B.,3,44,5605,945,6,3,1,6,6,3,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/17/17,Masters 1000,Outdoor,Clay,2nd Round,3,Querrey S.,Struff J.L.,28,52,1400,893,6,4,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Fognini F.,17,29,2300,1270,6,3,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Cilic M.,Goffin D.,8,10,3735,3055,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Raonic M.,Berdych T.,6,13,4180,2690,6,3,6,2,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Isner J.,Wawrinka S.,24,3,1705,5605,7,6,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Bautista Agut R.,2,20,6845,2110,6,4,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Del Potro J.M.,Nishikori K.,34,9,1125,3470,7,6,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Thiem D.,Querrey S.,7,28,4035,1400,3,6,6,3,7,6,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/18/17,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,Sock J.,4,14,5195,2370,6,3,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/19/17,Masters 1000,Outdoor,Clay,Quarterfinals,3,Isner J.,Cilic M.,24,8,1705,3735,7,6,2,6,7,6,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/19/17,Masters 1000,Outdoor,Clay,Quarterfinals,3,Zverev A.,Raonic M.,17,6,2300,4180,7,6,6,1,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/19/17,Masters 1000,Outdoor,Clay,Quarterfinals,3,Thiem D.,Nadal R.,7,4,4035,5195,6,4,6,3,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/20/17,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,Del Potro J.M.,2,34,6845,1125,6,1,6,4,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/20/17,Masters 1000,Outdoor,Clay,Semifinals,3,Zverev A.,Isner J.,17,24,2300,1705,6,4,6,7,6,1,,,,,2,1,Completed
30,Rome,Internazionali BNL d'Italia,5/20/17,Masters 1000,Outdoor,Clay,Semifinals,3,Djokovic N.,Thiem D.,2,7,6845,4035,6,1,6,0,,,,,,,2,0,Completed
30,Rome,Internazionali BNL d'Italia,5/21/17,Masters 1000,Outdoor,Clay,The Final,3,Zverev A.,Djokovic N.,17,2,2300,6845,6,4,6,3,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/21/17,ATP250,Outdoor,Clay,1st Round,3,Kuznetsov An.,Bellucci T.,85,59,615,827,3,6,6,4,6,1,,,,,2,1,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Querrey S.,Altmaier D.,28,259,1470,198,6,3,6,4,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Anderson K.,Lorenzi P.,62,34,800,1153,7,5,7,6,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Kukushkin M.,Marcora R.,88,837,610,19,6,2,6,2,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Donaldson J.,Estrella Burgos V.,72,89,723,595,6,2,6,4,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Zverev M.,Haase R.,33,46,1165,948,5,7,7,6,6,3,,,,,2,1,Completed
31,Geneva,Geneva Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Skugor F.,Robredo T.,344,271,135,192,3,6,6,3,6,2,,,,,2,1,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Dutra Silva R.,Sousa J.,380,57,119,830,6,4,7,6,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Stebe C.M.,Struff J.L.,314,47,153,943,6,3,4,6,7,6,,,,,2,1,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Zeballos H.,Lajovic D.,64,79,793,669,6,4,0,6,7,5,,,,,2,1,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Tipsarevic J.,Harrison R.,61,42,820,998,6,4,7,6,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Johnson S.,Robert S.,26,113,1565,490,6,3,6,3,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,2nd Round,3,Nishikori K.,Kukushkin M.,9,88,3560,610,6,4,6,3,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/23/17,ATP250,Outdoor,Clay,2nd Round,3,Anderson K.,Donaldson J.,62,72,800,723,6,3,6,7,6,2,,,,,2,1,Completed
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Kuznetsov An.,Ramos-Vinolas A.,85,20,615,2065,7,5,6,1,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Querrey S.,Skugor F.,28,344,1470,135,6,2,6,3,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Johnson S.,Zeballos H.,26,64,1565,793,6,1,6,3,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Zverev M.,Isner J.,33,22,1165,2020,6,4,6,7,6,3,,,,,2,1,Completed
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Stebe C.M.,Tipsarevic J.,314,61,153,820,6,4,0,1,,,,,,,1,0,Retired
31,Geneva,Geneva Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Wawrinka S.,Dutra Silva R.,3,380,5445,119,5,2,,,,,,,,,0,0,Retired
31,Geneva,Geneva Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev M.,Johnson S.,33,26,1165,1565,6,4,7,5,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Nishikori K.,Anderson K.,9,62,3560,800,2,6,6,4,7,6,,,,,2,1,Completed
31,Geneva,Geneva Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Querrey S.,3,28,5445,1470,4,6,7,5,6,2,,,,,2,1,Completed
31,Geneva,Geneva Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Kuznetsov An.,Stebe C.M.,85,314,615,153,6,2,1,6,7,5,,,,,2,1,Completed
31,Geneva,Geneva Open,5/26/17,ATP250,Outdoor,Clay,Semifinals,3,Zverev M.,Nishikori K.,33,9,1165,3560,6,4,3,6,6,3,,,,,2,1,Completed
31,Geneva,Geneva Open,5/26/17,ATP250,Outdoor,Clay,Semifinals,3,Wawrinka S.,Kuznetsov An.,3,85,5445,615,6,3,7,6,,,,,,,2,0,Completed
31,Geneva,Geneva Open,5/27/17,ATP250,Outdoor,Clay,The Final,3,Wawrinka S.,Zverev M.,3,33,5445,1165,4,6,6,3,6,3,,,,,2,1,Completed
32,Lyon,Lyon Open,5/21/17,ATP250,Outdoor,Clay,1st Round,3,Basilashvili N.,Coric B.,71,40,731,1011,6,4,5,7,6,4,,,,,2,1,Completed
32,Lyon,Lyon Open,5/21/17,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Paire B.,90,45,590,950,6,7,7,6,6,4,,,,,2,1,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Dzumhur D.,83,96,631,565,7,6,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Chung H.,Young D.,68,51,749,910,6,2,6,3,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Kicker N.,Brown D.,94,75,575,685,6,4,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Elias G.,Albot R.,125,86,455,613,2,6,6,4,6,2,,,,,2,1,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Istomin D.,Kokkinakis T.,81,999,649,999,6,3,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/22/17,ATP250,Outdoor,Clay,1st Round,3,Simon G.,Medvedev D.,32,65,1175,782,7,5,6,7,6,2,,,,,2,1,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Khachanov K.,Olivo R.,54,91,860,587,6,2,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Sandgren T.,63,112,799,494,6,2,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Edmund K.,Monteiro T.,50,95,911,570,2,6,6,4,6,1,,,,,2,1,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,1st Round,3,Del Potro J.M.,Halys Q.,30,126,1305,453,7,5,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,2nd Round,3,Basilashvili N.,Seppi A.,71,83,731,631,6,4,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/23/17,ATP250,Outdoor,Clay,2nd Round,3,Kicker N.,Kyrgios N.,94,19,575,2155,2,6,6,4,6,2,,,,,2,1,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Raonic M.,Istomin D.,6,81,4360,649,6,4,6,3,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Elias G.,Del Potro J.M.,125,30,455,1305,7,6,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Khachanov K.,Thompson J.,54,90,860,590,6,2,7,6,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Tsonga J.W.,Berlocq C.,13,63,2870,799,6,7,6,2,6,3,,,,,2,1,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Simon G.,Edmund K.,32,50,1175,911,3,6,7,5,6,4,,,,,2,1,Completed
32,Lyon,Lyon Open,5/24/17,ATP250,Outdoor,Clay,2nd Round,3,Berdych T.,Chung H.,14,68,2780,749,6,3,7,5,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Basilashvili N.,Kicker N.,71,94,731,575,6,3,6,1,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Tsonga J.W.,Khachanov K.,13,54,2870,860,6,0,6,4,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Raonic M.,Elias G.,6,125,4360,455,6,4,6,3,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/25/17,ATP250,Outdoor,Clay,Quarterfinals,3,Berdych T.,Simon G.,14,32,2780,1175,6,4,6,0,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/26/17,ATP250,Outdoor,Clay,Semifinals,3,Tsonga J.W.,Basilashvili N.,13,71,2870,731,6,2,3,6,6,1,,,,,2,1,Completed
32,Lyon,Lyon Open,5/26/17,ATP250,Outdoor,Clay,Semifinals,3,Berdych T.,Raonic M.,14,6,2780,4360,7,6,7,6,,,,,,,2,0,Completed
32,Lyon,Lyon Open,5/27/17,ATP250,Outdoor,Clay,The Final,3,Tsonga J.W.,Berdych T.,13,14,2870,2780,7,6,7,5,,,,,,,2,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Mannarino A.,65,54,793,871,7,5,6,3,6,4,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Muller G.,153,27,372,1530,7,6,6,7,6,2,6,2,,,3,1,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Ramos-Vinolas A.,Copil M.,20,94,2065,577,6,7,6,1,6,4,6,2,,,3,1,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Bonzi B.,Medvedev D.,266,66,198,782,5,7,6,4,6,1,3,1,,,2,1,Retired
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Daniel T.,Janowicz J.,102,164,544,345,6,4,6,4,6,4,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Carreno Busta P.,Mayer F.,21,44,2045,967,6,4,6,2,6,2,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Robert S.,13,114,2900,490,6,2,6,3,6,4,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Tsitsipas S.,24,205,1820,264,7,6,7,5,6,4,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Sandgren T.,85,113,630,494,6,2,6,1,6,4,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Trungelliti M.,Halys Q.,162,126,348,453,3,6,6,7,7,6,6,4,6,4,3,2,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Tomic B.,7,39,4145,1015,6,4,6,0,6,2,,,,,3,0,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Evans D.,274,55,192,854,5,7,6,4,6,3,6,1,,,3,1,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Benneteau J.,17,98,2320,554,7,6,3,6,4,6,6,3,6,4,3,2,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Lajovic D.,61,81,827,669,4,6,7,5,6,4,6,4,,,3,1,Completed
33,Paris,French Open,5/28/17,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,De Minaur A.,46,240,948,224,6,2,6,3,6,1,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Bedene A.,Harrison R.,52,42,898,998,6,4,6,0,3,6,6,1,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Lu Y.H.,123,60,458,828,6,3,6,4,7,6,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Darcis S.,6,38,4450,1016,6,3,6,4,6,2,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Rublev A.,41,118,1005,483,0,6,6,4,6,2,6,7,9,7,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Basilashvili N.,Simon G.,63,32,811,1200,1,6,6,2,6,4,6,1,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Donskoy E.,35,99,1135,554,7,6,6,4,6,0,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Millman J.,18,142,2155,416,6,2,6,2,0,6,6,1,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Vesely J.,Sock J.,57,15,840,2415,7,5,7,5,6,3,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Sugita Y.,26,78,1565,674,6,3,6,3,6,7,6,7,6,3,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Sousa J.,Tipsarevic J.,59,58,830,840,4,6,7,6,6,2,6,2,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Granollers M.,2,77,7445,675,6,3,6,4,6,2,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Napolitano S.,Zverev M.,187,31,293,1311,4,6,7,5,6,2,6,2,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Dutra Silva R.,Youzhny M.,380,86,121,624,4,6,7,6,2,6,7,6,6,2,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Mathieu P.H.,12,120,3055,471,6,2,6,2,6,2,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Paire B.,4,45,5375,950,6,1,6,4,6,1,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Mahut N.,470,48,78,935,6,4,6,2,6,2,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Bourgue M.,40,156,1011,358,7,6,6,3,6,2,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Giraldo S.,83,107,651,517,4,6,6,1,6,2,6,2,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Kravchuk K.,Delbonis F.,129,139,446,420,6,3,6,4,7,6,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Gulbis E.,8,230,3765,230,6,3,6,3,6,3,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Young D.,33,51,1185,910,5,7,6,3,4,6,6,3,13,11,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Estrella Burgos V.,Gabashvili T.,90,146,595,401,6,7,2,6,7,6,6,3,6,2,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Hamou M.,23,287,1865,181,6,3,6,2,6,4,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Lopez F.,Fratangelo B.,36,138,1115,425,6,4,7,6,6,3,,,,,3,0,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Kicker N.,Dzumhur D.,87,96,624,565,6,3,2,6,6,3,6,4,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Tiafoe F.,29,68,1350,769,6,4,6,3,3,6,1,6,6,0,3,2,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,De Greef A.,25,127,1605,452,6,2,3,6,6,1,6,3,,,3,1,Completed
33,Paris,French Open,5/29/17,Grand Slam,Outdoor,Clay,1st Round,5,Herbert P.H.,Donaldson J.,82,72,662,731,6,4,7,6,6,4,,,,,3,0,Completed
33,Paris,French Open,5/30/17,Grand Slam,Outdoor,Clay,1st Round,5,Istomin D.,Escobedo E.,80,75,669,685,7,6,6,3,6,4,,,,,3,0,Completed
33,Paris,French Open,5/30/17,Grand Slam,Outdoor,Clay,1st Round,5,Kyrgios N.,Kohlschreiber P.,19,43,2155,990,6,3,7,6,6,3,,,,,3,0,Completed
